source_parser,parser,run,mrd,checkpoint,n_t,n_frontier,gotu_est,rho,blocks_seen,log_err_shallow,zc_rate_shallow,n_blocks_shallow,log_err_medium,zc_rate_medium,n_blocks_medium,log_err_deep,zc_rate_deep,n_blocks_deep
parsera_b,parsera,parsera_run_6,35.82,0.25,10292890,197,9.521135463412122e-06,0.916252176075603,1347,6.059766456447954,1.0,98,6.331443656896176,0.779909837013062,8651,5.457005755372414,0.1130014326647564,5584
parsera_b,parsera,parsera_run_6,35.82,0.5,20585780,197,3.6918688531598022e-06,0.912894802287988,1401,6.34266460957764,1.0,93,6.573359267957979,0.7786561264822134,8602,5.5501216978659675,0.1130014326647564,5584
parsera_b,parsera,parsera_run_6,35.82,0.75,30878670,197,1.878319241081303e-06,0.9119000248694354,1417,6.502210016984944,1.0,89,6.704452569317073,0.7783469150174621,8590,5.577985153886361,0.1130014326647564,5584
parsera_b,parsera,parsera_run_6,35.82,1.0,41171561,197,1.894511602316949e-06,0.9100348172096492,1447,6.6102786452636195,1.0,86,6.824792539061686,0.7776480205535443,8563,5.636373332609418,0.1130014326647564,5584
parsera_b,parsera,parsera_run_7,35.82,0.1,3755735,197,2.609342778444166e-05,0.921226063168366,1267,5.638785713626387,1.0,110,5.951684183537375,0.7816263332951027,8719,5.3486306166851145,0.1130014326647564,5584
parsera_b,parsera,parsera_run_7,35.82,0.25,9389339,197,1.0224361906626228e-05,0.916252176075603,1347,6.00808921716823,1.0,98,6.2948352610008,0.779909837013062,8651,5.452645464651132,0.1130014326647564,5584
parsera_b,parsera,parsera_run_7,35.82,0.5,18778678,197,4.7926696437310445e-06,0.9132678438199452,1395,6.2893667149579935,1.0,93,6.546733392973412,0.7788104089219331,8608,5.531200073066983,0.1130014326647564,5584
parsera_b,parsera,parsera_run_7,35.82,0.75,28168017,197,2.9821055560993163e-06,0.9117756776921164,1419,6.46129521509628,1.0,91,6.686763586955069,0.7782436524574889,8586,5.575619196786671,0.1130014326647564,5584
parsera_b,parsera,parsera_run_7,35.82,1.0,37557357,197,1.7573121559112906e-06,0.9104078587416066,1441,6.5749038419579255,1.0,90,6.784587041004301,0.7776999416228838,8565,5.60914796264631,0.1130014326647564,5584
parsera_b,parsera,parsera_run_8,35.82,0.1,4130379,197,1.9852899697582232e-05,0.9219721462322804,1255,5.672009205836328,1.0,109,5.978408682562735,0.7819514429683921,8732,5.331727105922288,0.1130014326647564,5584
parsera_b,parsera,parsera_run_8,35.82,0.25,10325947,197,6.972726085074812e-06,0.9168739119621984,1337,5.992043549291248,1.0,107,6.307290231505623,0.7799352750809061,8652,5.460716960162918,0.1130014326647564,5584
parsera_b,parsera,parsera_run_8,35.82,0.5,20651895,197,2.8084589816091938e-06,0.9135165381745834,1391,6.360251313083096,1.0,95,6.560724639970525,0.7788617886178861,8610,5.524364697518373,0.1130014326647564,5584
parsera_b,parsera,parsera_run_8,35.82,0.75,30977842,197,2.1305551238850015e-06,0.9116513305147972,1421,6.537208920085339,1.0,91,6.711041848960554,0.7781919850885368,8584,5.57725153692731,0.1130014326647564,5584
parsera_b,parsera,parsera_run_8,35.82,1.0,41303790,197,1.5010729039635349e-06,0.9106565530962448,1437,6.649033675447669,1.0,89,6.8179599495212635,0.7778296382730455,8570,5.6128851312802395,0.1130014326647564,5584
parsera_b,parsera,parsera_run_9,35.82,0.1,4064987,197,1.918825324656635e-05,0.921101715991047,1269,5.6479506860620035,1.0,107,5.963637022188854,0.781651376146789,8720,5.3240995429758895,0.1130014326647564,5584
